"CASEID","ALTERID","AGE","EDUC","RACE","SEX","RELIG","AGE_CATEGORICAL","EDUC_CATEGORICAL","TALKTO","SPOUSE","KIN"
19851291,2,36,12,"white","female","protestant","30s","HS",1,2,0
19851291,3,50,NA,"white","male","protestant","50s",NA,2,2,0
19851293,1,39,12,"white","female","protestant","30s","HS",2,2,0
19851293,2,37,13,"white","female","protestant","30s","Some College",1,2,0
19851293,3,45,18,"white","male","protestant","40s","Post Graduate",1,1,1
19851294,1,53,12,"white","female","protestant","50s","HS",1,2,0
19851294,2,77,12,"white","female","protestant","60+","HS",1,2,0
19851294,3,53,14,"white","female","protestant","50s","Some College",1,2,0
19851295,1,29,14,"white","female","protestant","20s","Some College",1,2,0
19851295,2,38,11,"white","female","protestant","30s","No HS",1,2,0
19851295,3,28,12,"white","female",NA,"20s","HS",2,2,0
19851295,4,24,8,"white","male","protestant","20s","No HS",1,1,1
19851296,1,33,16,"white","female","protestant","30s","College",3,2,1
19851297,1,47,12,"white","female","protestant","40s","HS",1,2,0
19851297,2,39,11,"white","female","protestant","30s","No HS",1,2,0
19851297,3,45,12,"white","female","protestant","40s","HS",2,2,1
19851297,4,40,12,"white","female","protestant","40s","HS",2,2,1
19851297,5,55,12,"white","female","protestant","50s","HS",1,2,0
19851298,1,65,12,"white","male","protestant","60+","HS",1,1,1
19851298,2,45,12,"white","female","protestant","40s","HS",2,2,1
19851298,3,38,12,"white","female","protestant","30s","HS",4,2,0
19851298,4,61,12,"white","female","protestant","60+","HS",4,2,1
19851300,1,83,16,"white","female","protestant","60+","College",2,2,0
19851300,2,79,16,"white","female","protestant","60+","College",1,2,1
19851301,1,25,8,"white","female","protestant","20s","No HS",1,1,1
19851302,1,52,18,"white","male","protestant","50s","Post Graduate",4,2,0
19851302,2,63,12,"white","male","protestant","60+","HS",1,1,1
19851302,3,63,12,"white","female","protestant","60+","HS",1,2,1
19851303,1,51,12,"white","female","protestant","50s","HS",2,2,1
19851303,2,59,12,"white","female","protestant","50s","HS",1,2,1
19851304,1,20,12,"white","female","protestant","20s","HS",2,2,1
19851304,2,22,11,"white","male","protestant","20s","No HS",3,2,1
19851304,3,30,13,"white","male","protestant","30s","Some College",1,1,1
19851305,1,31,11,"white","female","protestant","30s","No HS",1,1,1
19851305,2,46,16,"white","male",NA,"40s","College",2,2,0
19851305,3,27,11,"white","male",NA,"20s","No HS",2,2,0
19851305,4,45,11,"white","male","protestant","40s","No HS",2,2,0
19851306,1,43,11,"white","female","protestant","40s","No HS",2,2,1
19851306,2,35,12,"white","male","protestant","30s","HS",1,1,1
19851307,1,62,8,"white","male","protestant","60+","No HS",2,2,1
19851308,1,38,12,"black","female","protestant","30s","HS",2,2,1
19851309,1,50,8,"white","male","protestant","50s","No HS",1,1,1
19851309,2,72,3.5,"white","female","protestant","60+","No HS",1,2,1
19851310,1,67,11,"white","female","protestant","60+","No HS",1,1,1
19851311,1,28,11,"white","female","protestant","20s","No HS",1,1,1
19851311,2,18,11,"white","male","protestant","20s","No HS",1,2,1
19851311,3,16,11,"white","male","protestant","20s","No HS",1,2,1
19851311,4,10,3.5,"white","female","protestant","20s","No HS",1,2,1
19851312,1,55,3.5,"black","female","protestant","50s","No HS",1,2,1
19851312,2,34,11,"black","female","protestant","30s","No HS",2,2,1
19851313,1,24,12,"white","male","protestant","20s","HS",1,1,1
19851313,2,49,12,"white","female","protestant","40s","HS",1,2,1
19851314,1,30,16,"white","female","protestant","30s","College",1,2,1
19851314,2,26,12,"white","male","protestant","20s","HS",2,2,1
19851315,1,58,12,"white","female","protestant","50s","HS",1,2,1
19851315,2,38,12,"white","female","protestant","30s","HS",2,2,1
19851315,3,28,12,"white","male","protestant","20s","HS",2,2,1
19851316,1,62,12,"white","female","catholic","60+","HS",1,2,1
19851316,2,39,16,"white","male","protestant","30s","College",1,2,0
19851316,3,32,14,"white","female","other","30s","Some College",3,2,1
19851316,4,39,13,"white","male","catholic","30s","Some College",3,2,1
19851317,1,51,18,"white","male","protestant","50s","Post Graduate",4,2,1
19851317,2,49,16,"white","female","protestant","40s","College",4,2,1
19851317,3,29,11,"white","female","protestant","20s","No HS",1,1,1
19851318,1,36,12,"hispanic","male","catholic","30s","HS",1,1,1
19851318,2,36,11,"white","female","protestant","30s","No HS",2,2,0
19851318,3,59,12,"white","female","protestant","50s","HS",2,2,1
19851318,4,27,13,"white","female","protestant","20s","Some College",3,2,1
19851320,1,69,11,"white","female","protestant","60+","No HS",1,1,1
19851321,1,60,12,"white","female","protestant","60+","HS",1,2,1
19851321,2,35,16,"white","male","protestant","30s","College",1,1,1
19851321,3,64,16,"white","male","protestant","60+","College",2,2,1
19851321,4,35,18,"white","male","protestant","30s","Post Graduate",2,2,0
19851321,5,64,12,"white","female","protestant","60+","HS",3,2,1
19851322,1,34,12,"white","male","protestant","30s","HS",3,2,1
19851324,1,49,11,"white","male","protestant","40s","No HS",1,1,1
19851324,2,19,11,"white","female","protestant","20s","No HS",1,2,1
19851324,3,15,8,"white","male","protestant","20s","No HS",1,2,1
19851324,4,11,3.5,"white","female","protestant","20s","No HS",1,2,1
19851324,5,22,11,"white","male","protestant","20s","No HS",1,2,1
19851325,1,58,12,"white","male","protestant","50s","HS",2,2,0
19851325,2,55,12,"white","female","catholic","50s","HS",2,2,0
19851325,3,59,11,"white","male","protestant","50s","No HS",1,2,1
19851326,1,27,13,"white","female","protestant","20s","Some College",1,2,0
19851326,2,NA,12,"white","female","protestant",NA,"HS",2,2,0
19851327,1,52,12,"white","female","protestant","50s","HS",2,2,1
19851327,2,55,12,"white","male","protestant","50s","HS",2,2,1
19851327,3,27,12,"white","male","protestant","20s","HS",1,2,1
19851328,1,44,12,"white","female","protestant","40s","HS",1,2,1
19851328,2,51,13,"white","male","protestant","50s","Some College",1,2,1
19851328,3,44,12,"white","female","protestant","40s","HS",2,2,1
19851329,1,45,16,"white","female","protestant","40s","College",1,2,1
19851329,2,47,13,"white","male","protestant","40s","Some College",2,2,1
19851329,3,70,NA,"white","male","protestant","60+",NA,2,2,1
19851329,4,62,NA,"white","female","protestant","60+",NA,1,2,1
19851330,1,42,12,"white","male","protestant","40s","HS",1,1,1
19851330,2,21,11,"white","female","protestant","20s","No HS",1,2,1
19851330,3,50,12,"white","female","protestant","50s","HS",1,2,0
19851330,4,53,12,"white","male","protestant","50s","HS",1,2,0
19851330,5,63,8,"white","female","none","60+","No HS",1,2,1
19851331,1,23,13,"white","male","protestant","20s","Some College",1,1,1
19851331,2,42,11,"white","female","protestant","40s","No HS",2,2,1
19851331,3,37,11,"white","female","protestant","30s","No HS",2,2,1
19851332,1,34,13,"white","female","protestant","30s","Some College",2,2,1
19851332,2,42,12,"white","male","protestant","40s","HS",2,2,1
19851332,3,68,12,"white","female","protestant","60+","HS",1,2,1
19851332,4,49,12,"white","female","protestant","40s","HS",2,2,0
19851333,1,48,16,"white","male","catholic","40s","College",1,2,0
19851333,2,56,12,"white","female","protestant","50s","HS",3,2,1
19851333,3,46,NA,"white","male","none","40s",NA,2,2,1
19851334,1,39,16,"white","male","protestant","30s","College",1,1,1
19851334,2,63,12,"white","female","protestant","60+","HS",2,2,1
19851334,3,41,12,"white","female","protestant","40s","HS",2,2,0
19851335,1,64,12,"white","female","protestant","60+","HS",2,2,1
19851335,2,70,12,"white","female","protestant","60+","HS",2,2,1
19851335,3,36,16,"white","male","protestant","30s","College",3,2,0
19851336,1,75,11,"white","female","protestant","60+","No HS",1,2,1
19851336,2,64,11,"white","male","protestant","60+","No HS",1,1,1
19851336,3,36,16,"white","female","protestant","30s","College",2,2,1
19851336,4,34,13,"white","male","protestant","30s","Some College",1,2,1
19851338,1,75,8,"white","male","protestant","60+","No HS",1,1,1
19851338,2,66,8,"white","male","protestant","60+","No HS",1,2,1
19851338,3,44,16,"white","male","catholic","40s","College",2,2,0
19851339,1,36,12,"white","female","protestant","30s","HS",1,2,0
19851339,2,52,8,"white","female","protestant","50s","No HS",3,2,1
19851339,3,36,18,"white","male","protestant","30s","Post Graduate",3,2,0
19851341,1,53,12,"white","female","protestant","50s","HS",1,1,1
19851342,1,32,12,"white","male","protestant","30s","HS",3,2,1
19851343,1,21,12,"white","female","catholic","20s","HS",2,2,0
19851343,2,61,12,"white","female","protestant","60+","HS",1,2,1
19851343,3,63,NA,"white","male","protestant","60+",NA,1,2,1
19851345,1,70,8,"white","male","protestant","60+","No HS",1,1,1
19851346,1,36,NA,"white","female","protestant","30s",NA,1,2,1
19851346,2,45,NA,"white","female","protestant","40s",NA,1,2,0
19851347,1,28,12,"white","female","protestant","20s","HS",1,2,1
19851347,2,53,12,"white","female","catholic","50s","HS",1,2,0
19851347,3,58,12,"white","female","protestant","50s","HS",3,2,1
19851347,4,64,12,"white","male","protestant","60+","HS",3,2,1
19851348,1,23,14,"white","male","catholic","20s","Some College",2,2,1
19851348,2,67,8,"white","female","catholic","60+","No HS",1,1,1
19851350,1,63,12,"white","female","catholic","60+","HS",1,2,0
19851350,2,63,12,"white","female","catholic","60+","HS",1,2,0
19851350,3,65,12,"white","female","catholic","60+","HS",4,2,0
19851351,1,64,12,"white","male","catholic","60+","HS",2,2,1
19851351,2,64,12,"white","male","protestant","60+","HS",1,2,0
19851352,1,76,11,"white","male","protestant","60+","No HS",4,2,0
19851352,2,54,12,"white","male","none","50s","HS",3,2,1
19851352,3,51,12,"white","female","none","50s","HS",3,2,1
19851352,4,50,12,"white","female","none","50s","HS",3,2,1
19851353,1,32,18,"white","male","protestant","30s","Post Graduate",2,2,1
19851353,2,62,11,"white","female","protestant","60+","No HS",1,1,1
19851353,3,NA,18,"white","male","protestant",NA,"Post Graduate",4,2,0
19851354,1,43,12,"white","female","protestant","40s","HS",2,2,1
19851354,2,41,13,"white","male","protestant","40s","Some College",2,2,1
19851354,3,52,18,"white","male",NA,"50s","Post Graduate",4,2,0
19851355,1,67,12,"white","female","catholic","60+","HS",1,2,1
19851356,1,54,13,"white","female","catholic","50s","Some College",1,1,1
19851357,1,60,16,"white","male",NA,"60+","College",3,2,0
19851357,2,50,16,"white","female","protestant","50s","College",3,2,0
19851357,3,50,16,"white","female",NA,"50s","College",3,2,0
19851358,1,NA,18,"asian","female",NA,NA,"Post Graduate",1,2,0
19851358,2,17,8,"hispanic","male","catholic","20s","No HS",1,2,1
19851358,3,18,8,"hispanic","male","protestant","20s","No HS",1,2,0
19851359,1,17,11,"black","female","protestant","20s","No HS",1,2,1
19851359,2,18,12,"black","female","protestant","20s","HS",1,2,0
19851359,3,26,12,"white","female","protestant","20s","HS",2,2,0
19851359,4,24,12,"black","female","protestant","20s","HS",1,2,1
19851360,1,63,8,"black","female","protestant","60+","No HS",1,1,1
19851360,2,55,NA,"black","female","protestant","50s",NA,2,2,1
19851360,3,42,NA,"black","female","protestant","40s",NA,2,2,1
19851361,1,20,11,"black","male","protestant","20s","No HS",1,2,0
19851361,2,30,11,"black","female","protestant","30s","No HS",2,2,1
19851361,3,21,11,"black","female","protestant","20s","No HS",2,2,0
19851362,1,25,11,"white","male","protestant","20s","No HS",1,1,1
19851362,2,27,13,"white","male","protestant","20s","Some College",1,2,0
19851362,3,43,12,"white","female","protestant","40s","HS",1,2,0
19851362,4,43,3.5,"hispanic","female","protestant","40s","No HS",1,2,1
19851362,5,44,3.5,"hispanic","male","protestant","40s","No HS",1,2,1
19851363,1,21,12,"black","male",NA,"20s","HS",1,2,0
19851363,2,28,11,"hispanic","male","catholic","20s","No HS",1,2,0
19851364,1,29,12,"black","male","protestant","20s","HS",1,1,1
19851365,1,NA,NA,"asian","female","protestant",NA,NA,1,2,0
19851365,2,62,13,"asian","male","protestant","60+","Some College",3,2,0
19851366,1,52,12,"white","female","protestant","50s","HS",1,2,1
19851373,1,29,18,"black","male","protestant","20s","Post Graduate",2,2,0
19851373,2,45,12,"white","male","protestant","40s","HS",2,2,1
19851373,3,39,12,"white","female","protestant","30s","HS",1,2,1
19851373,4,17,NA,"white","male","protestant","20s",NA,1,2,0
19851374,1,55,8,"black","male","protestant","50s","No HS",2,2,0
19851376,1,58,11,"white","female","protestant","50s","No HS",1,1,1
19851377,1,48,12,"white","female","protestant","40s","HS",1,2,1
19851377,2,32,11,"white","male","protestant","30s","No HS",1,1,1
19851377,3,38,11,"white","female","protestant","30s","No HS",1,2,0
19851379,1,37,11,"black","male","protestant","30s","No HS",1,1,1
19851379,2,54,12,"black","female","protestant","50s","HS",1,2,1
19851379,3,35,11,"black","female","protestant","30s","No HS",2,2,1
19851380,1,NA,NA,"black","female",NA,NA,NA,4,2,0
19851381,1,67,13,"black","male","protestant","60+","Some College",2,2,0
19851381,2,51,12,"black","male","protestant","50s","HS",2,2,1
19851381,3,79,8,"black","male","protestant","60+","No HS",2,2,0
19851381,4,67,8,"black","male","protestant","60+","No HS",2,2,0
19851381,5,77,8,"black","male","protestant","60+","No HS",2,2,0
19851382,1,78,NA,"black","male","protestant","60+",NA,2,2,0
19851382,2,66,14,"black","female","protestant","60+","Some College",1,2,0
19851385,1,34,12,"white","male","protestant","30s","HS",1,2,1
19851385,2,30,18,"white","male","protestant","30s","Post Graduate",3,2,1
19851387,1,75,8,"white","female","protestant","60+","No HS",2,2,0
19851387,2,58,11,"white","female","protestant","50s","No HS",1,2,0
19851387,3,58,8,"white","female",NA,"50s","No HS",1,2,0
19851387,4,74,11,"white","female","protestant","60+","No HS",2,2,1
19851387,5,53,16,"white","male","protestant","50s","College",3,2,1
19851388,1,NA,16,"white","female","protestant",NA,"College",1,2,0
19851388,2,61,12,"white","female","protestant","60+","HS",1,2,1
19851389,1,82,12,"white","female","protestant","60+","HS",1,2,0
19851389,2,79,12,"white","female","protestant","60+","HS",1,2,0
19851390,1,72,13,"white","male","protestant","60+","Some College",1,1,1
19851390,2,46,18,"white","female","protestant","40s","Post Graduate",2,2,0
19851390,3,40,18,"white","male","protestant","40s","Post Graduate",3,2,0
19851390,4,42,18,"white","male","protestant","40s","Post Graduate",2,2,0
19851391,1,32,13,"white","male","protestant","30s","Some College",1,1,1
19851391,2,68,12,"white","female","protestant","60+","HS",1,2,1
19851391,3,47,18,"white","male","protestant","40s","Post Graduate",2,2,0
19851391,4,32,18,"white","female","protestant","30s","Post Graduate",3,2,0
19851392,1,38,12,"white","female","protestant","30s","HS",1,1,1
19851393,1,60,18,"white","male","protestant","60+","Post Graduate",2,2,0
19851393,2,47,18,"white","female","protestant","40s","Post Graduate",1,1,1
19851393,3,20,13,"white","male","protestant","20s","Some College",2,2,1
19851393,4,15,11,"white","female","protestant","20s","No HS",1,2,1
19851393,5,73,12,"white","male","protestant","60+","HS",2,2,1
19851394,1,40,12,"white","male",NA,"40s","HS",3,2,0
19851395,1,NA,NA,"white","male",NA,NA,NA,4,2,0
19851396,1,24,16,"white","male","protestant","20s","College",2,2,0
19851396,2,33,12,"white","male","protestant","30s","HS",1,2,0
19851397,1,55,12,"white","male","protestant","50s","HS",2,2,0
19851397,2,30,12,"white","male",NA,"30s","HS",2,2,0
19851397,3,65,13,"white","male","protestant","60+","Some College",1,2,0
19851398,1,60,11,"white","male","protestant","60+","No HS",1,2,0
19851398,2,33,12,"white","male","protestant","30s","HS",3,2,1
19851398,3,20,11,"white","male","protestant","20s","No HS",1,2,1
19851398,4,18,11,"white","male","protestant","20s","No HS",1,2,1
