"CASEID","AGE","EDUC","RACE","SEX","RELIG","AGE_CATEGORICAL","EDUC_CATEGORICAL","NUMGIVEN","HAPPY","HEALTH","PARTYID","WTSSALL","AGE1","AGE2","AGE3","AGE4","AGE5","EDUC1","EDUC2","EDUC3","EDUC4","EDUC5","RACE1","RACE2","RACE3","RACE4","RACE5","SEX1","SEX2","SEX3","SEX4","SEX5","RELIG1","RELIG2","RELIG3","RELIG4","RELIG5","AGE_CATEGORICAL1","AGE_CATEGORICAL2","AGE_CATEGORICAL3","AGE_CATEGORICAL4","AGE_CATEGORICAL5","EDUC_CATEGORICAL1","EDUC_CATEGORICAL2","EDUC_CATEGORICAL3","EDUC_CATEGORICAL4","EDUC_CATEGORICAL5","TALKTO1","TALKTO2","TALKTO3","TALKTO4","TALKTO5","SPOUSE1","SPOUSE2","SPOUSE3","SPOUSE4","SPOUSE5","KIN1","KIN2","KIN3","KIN4","KIN5","CLOSE12","CLOSE13","CLOSE14","CLOSE15","CLOSE23","CLOSE24","CLOSE25","CLOSE34","CLOSE35","CLOSE45"
19851350,65,8,"white","female","catholic","60+","No HS",3,1,2,1,1.0363,63,63,65,NA,NA,12,12,12,NA,NA,"white","white","white",NA,NA,"female","female","female",NA,NA,"catholic","catholic","catholic",NA,NA,"60+","60+","60+",NA,NA,"HS","HS","HS",NA,NA,1,1,4,NA,NA,2,2,2,NA,NA,0,0,0,NA,NA,0,2,NA,NA,0,NA,NA,NA,NA,NA
19851351,61,10,"white","male","catholic","60+","No HS",2,2,2,1,1.0363,64,64,NA,NA,NA,12,12,NA,NA,NA,"white","white",NA,NA,NA,"male","male",NA,NA,NA,"catholic","protestant",NA,NA,NA,"60+","60+",NA,NA,NA,"HS","HS",NA,NA,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851352,73,12,"white","female","protestant","60+","HS",4,2,2,1,0.5181,76,54,51,50,NA,11,12,12,12,NA,"white","white","white","white",NA,"male","male","female","female",NA,"protestant","none","none","none",NA,"60+","50s","50s","50s",NA,"No HS","HS","HS","HS",NA,4,3,3,3,NA,2,2,2,2,NA,0,1,1,1,NA,2,2,2,NA,2,2,NA,2,NA,NA
19851353,69,12,"white","male","protestant","60+","HS",3,1,2,0,1.0363,32,62,NA,NA,NA,18,11,18,NA,NA,"white","white","white",NA,NA,"male","female","male",NA,NA,"protestant","protestant","protestant",NA,NA,"30s","60+",NA,NA,NA,"Post Graduate","No HS","Post Graduate",NA,NA,2,1,4,NA,NA,2,1,2,NA,NA,1,1,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA
19851354,71,12,"white","female","protestant","60+","HS",3,3,4,1,0.5181,43,41,52,NA,NA,12,13,18,NA,NA,"white","white","white",NA,NA,"female","male","male",NA,NA,"protestant","protestant",NA,NA,NA,"40s","40s","50s",NA,NA,"HS","Some College","Post Graduate",NA,NA,2,2,4,NA,NA,2,2,2,NA,NA,1,1,0,NA,NA,2,1,NA,NA,0,NA,NA,NA,NA,NA
19851355,41,12,"white","female","catholic","40s","HS",1,1,1,1,1.0363,67,NA,NA,NA,NA,12,NA,NA,NA,NA,"white",NA,NA,NA,NA,"female",NA,NA,NA,NA,"catholic",NA,NA,NA,NA,"60+",NA,NA,NA,NA,"HS",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851356,67,12,"white","male","protestant","60+","HS",1,2,4,3,1.0363,54,NA,NA,NA,NA,13,NA,NA,NA,NA,"white",NA,NA,NA,NA,"female",NA,NA,NA,NA,"catholic",NA,NA,NA,NA,"50s",NA,NA,NA,NA,"Some College",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851357,79,20,"white","male","catholic","60+","Post Graduate",3,2,2,5,1.0363,60,50,50,NA,NA,16,16,16,NA,NA,"white","white","white",NA,NA,"male","female","female",NA,NA,NA,"protestant",NA,NA,NA,"60+","50s","50s",NA,NA,"College","College","College",NA,NA,3,3,3,NA,NA,2,2,2,NA,NA,0,0,0,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA
19851358,20,11,"hispanic","male","catholic","20s","No HS",3,2,3,3,1.5544,NA,17,18,NA,NA,18,8,8,NA,NA,"asian","hispanic","hispanic",NA,NA,"female","male","male",NA,NA,NA,"catholic","protestant",NA,NA,NA,"20s","20s",NA,NA,"Post Graduate","No HS","No HS",NA,NA,1,1,1,NA,NA,2,2,2,NA,NA,0,1,0,NA,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA
19851359,21,12,"black","female","protestant","20s","HS",4,2,1,4,1.0363,17,18,26,24,NA,11,12,12,12,NA,"black","black","white","black",NA,"female","female","female","female",NA,"protestant","protestant","protestant","protestant",NA,"20s","20s","20s","20s",NA,"No HS","HS","HS","HS",NA,1,1,2,1,NA,2,2,2,2,NA,1,0,0,1,NA,1,1,1,NA,1,1,NA,0,NA,NA
19851360,60,9,"black","male","protestant","60+","No HS",3,2,2,1,1.0363,63,55,42,NA,NA,8,NA,NA,NA,NA,"black","black","black",NA,NA,"female","female","female",NA,NA,"protestant","protestant","protestant",NA,NA,"60+","50s","40s",NA,NA,"No HS",NA,NA,NA,NA,1,2,2,NA,NA,1,2,2,NA,NA,1,1,1,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA
19851361,22,12,"black","female","protestant","20s","HS",3,3,4,3,1.0363,20,30,21,NA,NA,11,11,11,NA,NA,"black","black","black",NA,NA,"male","female","female",NA,NA,"protestant","protestant","protestant",NA,NA,"20s","30s","20s",NA,NA,"No HS","No HS","No HS",NA,NA,1,2,2,NA,NA,2,2,2,NA,NA,0,1,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
19851362,22,12,"white","female","protestant","20s","HS",5,2,2,5,1.0363,25,27,43,43,44,11,13,12,3.5,3.5,"white","white","white","hispanic","hispanic","male","male","female","female","male","protestant","protestant","protestant","protestant","protestant","20s","20s","40s","40s","40s","No HS","Some College","HS","No HS","No HS",1,1,1,1,1,1,2,2,2,2,1,0,0,1,1,2,1,2,2,2,1,1,0,0,2
19851363,22,12,"black","male","protestant","20s","HS",2,2,2,4,1.0363,21,28,NA,NA,NA,12,11,NA,NA,NA,"black","hispanic",NA,NA,NA,"male","male",NA,NA,NA,NA,"catholic",NA,NA,NA,"20s","20s",NA,NA,NA,"HS","No HS",NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851364,27,12,"black","female","protestant","20s","HS",1,2,2,3,1.0363,29,NA,NA,NA,NA,12,NA,NA,NA,NA,"black",NA,NA,NA,NA,"male",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"20s",NA,NA,NA,NA,"HS",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851365,69,10,"white","female","protestant","60+","No HS",2,2,4,3,0.5181,NA,62,NA,NA,NA,NA,13,NA,NA,NA,"asian","asian",NA,NA,NA,"female","male",NA,NA,NA,"protestant","protestant",NA,NA,NA,NA,"60+",NA,NA,NA,NA,"Some College",NA,NA,NA,1,3,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851366,56,9,"white","female","protestant","50s","No HS",1,2,2,1,0.5181,52,NA,NA,NA,NA,12,NA,NA,NA,NA,"white",NA,NA,NA,NA,"female",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"50s",NA,NA,NA,NA,"HS",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851367,36,12,"black","female","protestant","30s","HS",0,1,1,4,1.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851368,44,11,"black","female","protestant","40s","No HS",0,3,3,1,0.5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851369,77,9,"black","female","protestant","60+","No HS",0,2,3,1,0.5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851370,70,8,"white","male","protestant","60+","No HS",0,2,3,0,0.5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851371,52,12,"white","female","protestant","50s","HS",0,1,1,1,1.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851372,66,12,"white","male","protestant","60+","HS",0,2,1,0,1.5544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851373,19,11,"white","male","protestant","20s","No HS",4,2,1,1,1.5544,29,45,39,17,NA,18,12,12,NA,NA,"black","white","white","white",NA,"male","male","female","male",NA,"protestant","protestant","protestant","protestant",NA,"20s","40s","30s","20s",NA,"Post Graduate","HS","HS",NA,NA,2,2,1,1,NA,2,2,2,2,NA,0,1,1,0,NA,0,1,1,NA,2,1,NA,1,NA,NA
19851374,72,8,"black","male","protestant","60+","No HS",1,2,4,1,1.0363,55,NA,NA,NA,NA,8,NA,NA,NA,NA,"black",NA,NA,NA,NA,"male",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"50s",NA,NA,NA,NA,"No HS",NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851375,50,9,"black","female","protestant","50s","No HS",0,1,3,1,1.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851376,62,11,"white","male","protestant","60+","No HS",1,1,3,2,1.0363,58,NA,NA,NA,NA,11,NA,NA,NA,NA,"white",NA,NA,NA,NA,"female",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"50s",NA,NA,NA,NA,"No HS",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851377,30,12,"white","female","protestant","30s","HS",3,1,2,5,1.0363,48,32,38,NA,NA,12,11,11,NA,NA,"white","white","white",NA,NA,"female","male","female",NA,NA,"protestant","protestant","protestant",NA,NA,"40s","30s","30s",NA,NA,"HS","No HS","No HS",NA,NA,1,1,1,NA,NA,2,1,2,NA,NA,1,1,0,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA
19851378,25,12,"white","male","protestant","20s","HS",0,2,1,3,1.5544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851379,35,10,"black","female","protestant","30s","No HS",3,2,3,2,1.5544,37,54,35,NA,NA,11,12,11,NA,NA,"black","black","black",NA,NA,"male","female","female",NA,NA,"protestant","protestant","protestant",NA,NA,"30s","50s","30s",NA,NA,"No HS","HS","No HS",NA,NA,1,1,2,NA,NA,1,2,2,NA,NA,1,1,1,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA
19851380,49,10,"black","male","protestant","40s","No HS",1,2,3,6,2.5907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"black",NA,NA,NA,NA,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851381,79,4,"black","male","protestant","60+","No HS",5,1,4,0,0.5181,67,51,79,67,77,13,12,8,8,8,"black","black","black","black","black","male","male","male","male","male","protestant","protestant","protestant","protestant","protestant","60+","50s","60+","60+","60+","Some College","HS","No HS","No HS","No HS",2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,1,2,2
19851382,80,9,"black","female","protestant","60+","No HS",2,1,2,0,0.5181,78,66,NA,NA,NA,NA,14,NA,NA,NA,"black","black",NA,NA,NA,"male","female",NA,NA,NA,"protestant","protestant",NA,NA,NA,"60+","60+",NA,NA,NA,NA,"Some College",NA,NA,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851383,49,8,"black","female","protestant","40s","No HS",0,3,4,3,2.0725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851384,27,11,"black","female","protestant","20s","No HS",0,2,2,5,1.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851385,65,10,"white","male","protestant","60+","No HS",2,2,3,1,1.0363,34,30,NA,NA,NA,12,18,NA,NA,NA,"white","white",NA,NA,NA,"male","male",NA,NA,NA,"protestant","protestant",NA,NA,NA,"30s","30s",NA,NA,NA,"HS","Post Graduate",NA,NA,NA,1,3,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851386,66,0,"white","female","protestant","60+","No HS",0,2,4,0,0.5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851387,77,12,"white","female","protestant","60+","HS",5,3,3,1,1.0363,75,58,58,74,53,8,11,8,11,16,"white","white","white","white","white","female","female","female","female","male","protestant","protestant",NA,"protestant","protestant","60+","50s","50s","60+","50s","No HS","No HS","No HS","No HS","College",2,1,1,2,3,2,2,2,2,2,0,0,0,1,1,1,2,2,1,1,1,1,1,1,2
19851388,84,10,"white","female","protestant","60+","No HS",2,1,1,0,0.5181,NA,61,NA,NA,NA,16,12,NA,NA,NA,"white","white",NA,NA,NA,"female","female",NA,NA,NA,"protestant","protestant",NA,NA,NA,NA,"60+",NA,NA,NA,"College","HS",NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851389,85,8,"white","female","protestant","60+","No HS",2,2,3,1,0.5181,82,79,NA,NA,NA,12,12,NA,NA,NA,"white","white",NA,NA,NA,"female","female",NA,NA,NA,"protestant","protestant",NA,NA,NA,"60+","60+",NA,NA,NA,"HS","HS",NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851390,64,16,"white","female","protestant","60+","College",4,1,1,1,1.0363,72,46,40,42,NA,13,18,18,18,NA,"white","white","white","white",NA,"male","female","male","male",NA,"protestant","protestant","protestant","protestant",NA,"60+","40s","40s","40s",NA,"Some College","Post Graduate","Post Graduate","Post Graduate",NA,1,2,3,2,NA,1,2,2,2,NA,1,0,0,0,NA,1,1,1,NA,1,0,NA,1,NA,NA
19851391,33,17,"white","female","protestant","30s","Post Graduate",4,1,2,4,1.0363,32,68,47,32,NA,13,12,18,18,NA,"white","white","white","white",NA,"male","female","male","female",NA,"protestant","protestant","protestant","protestant",NA,"30s","60+","40s","30s",NA,"Some College","HS","Post Graduate","Post Graduate",NA,1,1,2,3,NA,1,2,2,2,NA,1,1,0,0,NA,1,1,1,NA,2,1,NA,0,NA,NA
19851392,41,8,"white","male","protestant","40s","No HS",1,2,2,1,1.5544,38,NA,NA,NA,NA,12,NA,NA,NA,NA,"white",NA,NA,NA,NA,"female",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"30s",NA,NA,NA,NA,"HS",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851393,47,20,"white","male","catholic","40s","Post Graduate",5,1,1,2,1.0363,60,47,20,15,73,18,18,13,11,12,"white","white","white","white","white","male","female","male","female","male","protestant","protestant","protestant","protestant","protestant","60+","40s","20s","20s","60+","Post Graduate","Post Graduate","Some College","No HS","HS",2,1,2,1,2,2,1,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
19851394,31,12,"white","male","protestant","30s","HS",1,2,2,1,1.0363,40,NA,NA,NA,NA,12,NA,NA,NA,NA,"white",NA,NA,NA,NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40s",NA,NA,NA,NA,"HS",NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851395,39,12,"white","male","protestant","30s","HS",1,2,2,4,1.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"white",NA,NA,NA,NA,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851396,43,9,"white","male","protestant","40s","No HS",2,2,2,2,1.0363,24,33,NA,NA,NA,16,12,NA,NA,NA,"white","white",NA,NA,NA,"male","male",NA,NA,NA,"protestant","protestant",NA,NA,NA,"20s","30s",NA,NA,NA,"College","HS",NA,NA,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851397,43,13,"white","male","protestant","40s","Some College",3,2,1,0,1.5544,55,30,65,NA,NA,12,12,13,NA,NA,"white","white","white",NA,NA,"male","male","male",NA,NA,"protestant",NA,"protestant",NA,NA,"50s","30s","60+",NA,NA,"HS","HS","Some College",NA,NA,2,2,1,NA,NA,2,2,2,NA,NA,0,0,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
19851398,48,12,"white","male","protestant","40s","HS",5,2,2,5,1.5544,60,33,20,18,40,11,12,11,11,11,"white","white","white","white","white","male","male","male","male","female","protestant","protestant","protestant","protestant","protestant","60+","30s","20s","20s","40s","No HS","HS","No HS","No HS","No HS",1,3,1,1,1,2,2,2,2,1,0,1,1,1,1,1,2,2,1,2,2,2,2,2,2
19851399,51,4,"white","female","protestant","50s","No HS",3,3,4,0,1.5544,27,24,30,NA,NA,8,3.5,3.5,NA,NA,"white","white","white",NA,NA,"female","female","female",NA,NA,"protestant","protestant","protestant",NA,NA,"20s","20s","30s",NA,NA,"No HS","No HS","No HS",NA,NA,1,2,2,NA,NA,2,2,2,NA,NA,1,1,1,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA
19851400,20,12,"white","female","protestant","20s","HS",2,2,2,5,1.5544,22,23,NA,NA,NA,12,12,NA,NA,NA,"white","white",NA,NA,NA,"female","male",NA,NA,NA,"protestant",NA,NA,NA,NA,"20s","20s",NA,NA,NA,"HS","HS",NA,NA,NA,1,2,NA,NA,NA,2,2,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851401,38,10,"white","male","protestant","30s","No HS",1,2,4,1,1.0363,31,NA,NA,NA,NA,13,NA,NA,NA,NA,"white",NA,NA,NA,NA,"female",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"30s",NA,NA,NA,NA,"Some College",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851402,61,12,"white","female","protestant","60+","HS",4,2,2,1,1.5544,56,65,58,64,NA,11,13,12,13,NA,"white","white","white","white",NA,"male","female","female","female",NA,"protestant","protestant","protestant","protestant",NA,"50s","60+","50s","60+",NA,"No HS","Some College","HS","Some College",NA,1,1,2,2,NA,1,2,2,2,NA,1,1,0,0,NA,1,1,0,NA,0,0,NA,0,NA,NA
19851403,81,16,"white","male","protestant","60+","College",0,3,3,1,0.5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851404,59,8,"white","female","catholic","50s","No HS",2,1,2,4,0.5181,54,31,NA,NA,NA,8,12,NA,NA,NA,"white","white",NA,NA,NA,"female","female",NA,NA,NA,"protestant",NA,NA,NA,NA,"50s","30s",NA,NA,NA,"No HS","HS",NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851405,28,16,"white","female","protestant","20s","College",5,1,1,6,1.0363,50,50,27,28,28,16,16,16,16,16,"white","white","white","white","white","female","male","male","female","female","protestant","protestant","protestant","protestant","protestant","50s","50s","20s","20s","20s","College","College","College","College","College",1,1,1,2,2,2,2,1,2,2,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2
19851406,27,13,"white","female","protestant","20s","Some College",2,2,3,5,1.0363,42,32,NA,NA,NA,8,11,NA,NA,NA,"white","white",NA,NA,NA,"male","female",NA,NA,NA,"protestant","protestant",NA,NA,NA,"40s","30s",NA,NA,NA,"No HS","No HS",NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851407,74,13,"white","female","protestant","60+","Some College",2,2,4,0,0.5181,77,50,NA,NA,NA,13,8,NA,NA,NA,"white","white",NA,NA,NA,"female","male",NA,NA,NA,"protestant","protestant",NA,NA,NA,"60+","50s",NA,NA,NA,"Some College","No HS",NA,NA,NA,1,3,NA,NA,NA,2,2,NA,NA,NA,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851408,42,17,"white","female","catholic","40s","Post Graduate",3,2,2,1,1.0363,42,10,70,NA,NA,16,3.5,8,NA,NA,"white","white","white",NA,NA,"male","male","female",NA,NA,"catholic","catholic","catholic",NA,NA,"40s","20s","60+",NA,NA,"College","No HS","No HS",NA,NA,1,1,2,NA,NA,1,2,2,NA,NA,1,1,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA
19851409,32,12,"white","male","protestant","30s","HS",1,1,2,0,1.0363,34,NA,NA,NA,NA,13,NA,NA,NA,NA,"white",NA,NA,NA,NA,"male",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"30s",NA,NA,NA,NA,"Some College",NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851410,39,7,"white","female","none","30s","No HS",0,1,1,0,1.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851411,70,12,"white","female","protestant","60+","HS",1,2,3,0,1.5544,60,NA,NA,NA,NA,12,NA,NA,NA,NA,"white",NA,NA,NA,NA,"male",NA,NA,NA,NA,"protestant",NA,NA,NA,NA,"60+",NA,NA,NA,NA,"HS",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851412,37,10,"white","male","none","30s","No HS",1,3,3,6,1.5544,37,NA,NA,NA,NA,11,NA,NA,NA,NA,"white",NA,NA,NA,NA,"male",NA,NA,NA,NA,"none",NA,NA,NA,NA,"30s",NA,NA,NA,NA,"No HS",NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19851413,34,12,"white","female","protestant","30s","HS",3,2,2,5,1.0363,31,31,27,NA,NA,11,11,12,NA,NA,"white","white","white",NA,NA,"male","male","female",NA,NA,"protestant","protestant","protestant",NA,NA,"30s","30s","20s",NA,NA,"No HS","No HS","HS",NA,NA,1,2,2,NA,NA,1,2,2,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
